,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,ID_NUMBER,ACTIVITY_LOCATION,ENFORCEMENT_IDENTIFIER,ENFORCEMENT_TYPE,ENFORCEMENT_DESC,ENFORCEMENT_AGENCY,ENFORCEMENT_ACTION_DATE,PMP_AMOUNT,FMP_AMOUNT,FSC_AMOUNT,SCR_AMOUNT
486,EXIDE TECHNOLOGIES INC,28.508009,-81.44085799999998,http://echo.epa.gov/detailed-facility-report?fid=110060233171,FLR000209585,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,03/04/2015,,4760.0,,
487,GATOR PAINT & BODY SHOP,29.680303000000002,-82.298636,http://echo.epa.gov/detailed-facility-report?fid=110002562566,FLD982108482,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,10/31/2011,,,,
488,A - 1 BLOCK CORP,28.523159999999997,-81.38469,http://echo.epa.gov/detailed-facility-report?fid=110001758919,FLD982133183,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/23/2013,,,,
489,LEM TURNER BODY SHOP,30.41299,-81.6906,http://echo.epa.gov/detailed-facility-report?fid=110005606068,FLD984209288,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,07/05/2012,,,,
490,WALKER FOOTINGS INC,29.989704999999997,-81.68791999999998,http://echo.epa.gov/detailed-facility-report?fid=110043644946,FLR000057992,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,04/28/2000,,,,
491,MICROGRAPHICS INC,29.669831,-82.32608,http://echo.epa.gov/detailed-facility-report?fid=110016737165,FLR000098442,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,05/08/2003,,,,
492,HUGO'S AUTO SERVICE,29.676997999999998,-82.29796400000002,http://echo.epa.gov/detailed-facility-report?fid=110017621803,FLR000106344,FL,125,FL125,DEP WARNING LETTER,S  ,04/08/2004,,,,
493,CROSSROADS AUTOMOTIVE,30.332328000000004,-81.589584,http://echo.epa.gov/detailed-facility-report?fid=110039581253,FLR000155622,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/20/2009,,,,
494,ROBINSON OUTDOORS INC,28.5088,-81.423379,http://echo.epa.gov/detailed-facility-report?fid=110043536787,FLR000174524,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,06/10/2011,,,,
495,GAINESVILLE JOB CORPS CENTER,29.70322,-82.27358000000002,http://echo.epa.gov/detailed-facility-report?fid=110043863281,FLR000180133,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/10/2012,,,,
496,AUTOCRAFTERS COLLISION REPAIR,29.682167,-82.323538,http://echo.epa.gov/detailed-facility-report?fid=110002520889,FL0000703199,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,03/15/2012,,,,
497,"FLORIDA FURNITURE INDUSTRIES, INC.",29.64071,-81.637403,http://echo.epa.gov/detailed-facility-report?fid=110000361607,FLD004055810,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,09/21/1998,,,,
498,"FLORIDA FURNITURE INDUSTRIES, INC.",29.64071,-81.637403,http://echo.epa.gov/detailed-facility-report?fid=110000361607,FLD004055810,FL,125,FL125,DEP WARNING LETTER,S  ,08/26/1996,,,,
499,"FLORIDA FURNITURE INDUSTRIES, INC.",29.64071,-81.637403,http://echo.epa.gov/detailed-facility-report?fid=110000361607,FLD004055810,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,05/23/2000,,,,
500,"FLORIDA FURNITURE INDUSTRIES, INC.",29.64071,-81.637403,http://echo.epa.gov/detailed-facility-report?fid=110000361607,FLD004055810,FL,115,FL115,DEP MEETING,S  ,09/16/1996,,,,
501,"FLORIDA FURNITURE INDUSTRIES, INC.",29.64071,-81.637403,http://echo.epa.gov/detailed-facility-report?fid=110000361607,FLD004055810,FL,125,FL125,DEP WARNING LETTER,S  ,05/08/2003,,,,
502,FLORIDA TRANSCOR INC,30.317825,-81.756924,http://echo.epa.gov/detailed-facility-report?fid=110002531831,FLD049767254,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,10/01/2010,,3150.0,,
503,FLORIDA TRANSCOR INC,30.317825,-81.756924,http://echo.epa.gov/detailed-facility-report?fid=110002531831,FLD049767254,FL,115,FL115,DEP MEETING,S  ,09/14/2010,,,,
504,FLORIDA TRANSCOR INC,30.317825,-81.756924,http://echo.epa.gov/detailed-facility-report?fid=110002531831,FLD049767254,FL,125,FL125,DEP WARNING LETTER,S  ,08/04/2010,,,,
505,LEASEWAY TRANSPORTATION CORP,30.32354,-81.75197,http://echo.epa.gov/detailed-facility-report?fid=110008327355,FLD063524185,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,12/18/2002,,,,
506,BROWN BOVERI ELECTRIC INC,28.815308,-81.331979,http://echo.epa.gov/detailed-facility-report?fid=110000362893,FLD099694572,FL,125,FL125,DEP WARNING LETTER,S  ,10/29/1992,,,,
507,MR TRANSMISSION,30.318890000000003,-81.73076,http://echo.epa.gov/detailed-facility-report?fid=110002551122,FLD981859564,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,03/06/2002,,,,
508,GREATER JACKSONVILLE TRANSPORTATION,30.339709999999997,-81.67291,http://echo.epa.gov/detailed-facility-report?fid=110002556546,FLD982080657,FL,315,FL315,DEP CONSENT ORDER,S  ,09/28/1990,,1800.0,,
509,GREATER JACKSONVILLE TRANSPORTATION,30.339709999999997,-81.67291,http://echo.epa.gov/detailed-facility-report?fid=110002556546,FLD982080657,FL,125,FL125,DEP WARNING LETTER,S  ,06/11/1990,,,,
510,FOOD LION DISTRIBUTION CENTER,29.944369000000002,-81.66975699999998,http://echo.epa.gov/detailed-facility-report?fid=110005272016,FLD982132896,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,06/27/2011,,,,
511,KEITH PIERSON TOYOTA USED CARS,30.204909999999998,-81.7394,http://echo.epa.gov/detailed-facility-report?fid=110007432126,FLD982156788,FL,125,FL125,DEP WARNING LETTER,S  ,12/21/2000,,,,
512,KEITH PIERSON TOYOTA USED CARS,30.204909999999998,-81.7394,http://echo.epa.gov/detailed-facility-report?fid=110007432126,FLD982156788,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,11/10/2011,,,,
513,KEITH PIERSON TOYOTA USED CARS,30.204909999999998,-81.7394,http://echo.epa.gov/detailed-facility-report?fid=110007432126,FLD982156788,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,03/13/2001,,2945.0,,
514,INITIAL MARINE CORPORATION,28.835590000000003,-81.327208,http://echo.epa.gov/detailed-facility-report?fid=110005599539,FLD984188375,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,08/06/1998,,,,
515,INITIAL MARINE CORPORATION,28.835590000000003,-81.327208,http://echo.epa.gov/detailed-facility-report?fid=110005599539,FLD984188375,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,12/21/1994,,,,
516,BIG IRON RECYCLING,30.328889,-81.706944,http://echo.epa.gov/detailed-facility-report?fid=110005653603,FLR000051219,FL,515,FL515,CIVIL ACTION FOR COMPLIANCE,S  ,03/02/2001,,,,
517,BIG IRON RECYCLING,30.328889,-81.706944,http://echo.epa.gov/detailed-facility-report?fid=110005653603,FLR000051219,FL,615,FL615,JUDICIAL CONSENT DECREE,S  ,12/17/2003,,,,
518,NEUCO DISTRIBUTORS,29.789306,-81.64625,http://echo.epa.gov/detailed-facility-report?fid=110013300837,FLR000089961,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,06/26/2002,,,,
519,ANCHOR GLASS & CONTAINER CORP,30.349681,-81.71258399999998,http://echo.epa.gov/detailed-facility-report?fid=110022424296,FLD004059861,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,09/13/2018,,,,
520,ANCHOR GLASS & CONTAINER CORP,30.349681,-81.71258399999998,http://echo.epa.gov/detailed-facility-report?fid=110022424296,FLD004059861,FL,125,FL125,DEP WARNING LETTER,S  ,04/24/1986,,,,
521,ANCHOR GLASS & CONTAINER CORP,30.349681,-81.71258399999998,http://echo.epa.gov/detailed-facility-report?fid=110022424296,FLD004059861,FL,125,FL125,DEP WARNING LETTER,S  ,11/29/1993,,,,
522,ANCHOR GLASS & CONTAINER CORP,30.349681,-81.71258399999998,http://echo.epa.gov/detailed-facility-report?fid=110022424296,FLD004059861,FL,125,FL125,DEP WARNING LETTER,S  ,10/10/1996,,,,
523,ANCHOR GLASS & CONTAINER CORP,30.349681,-81.71258399999998,http://echo.epa.gov/detailed-facility-report?fid=110022424296,FLD004059861,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,09/29/2014,,,,
524,ORANGE BUICK COMPANY,28.553983000000002,-81.425793,http://echo.epa.gov/detailed-facility-report?fid=110002529121,FLD032619819,FL,125,FL125,DEP WARNING LETTER,S  ,08/26/2002,,,,
525,BUNDY S & H FABRICATING & ENG,28.806076,-81.295284,http://echo.epa.gov/detailed-facility-report?fid=110002103072,FLD047184478,FL,125,FL125,DEP WARNING LETTER,S  ,08/13/1990,,,,
526,BUNDY S & H FABRICATING & ENG,28.806076,-81.295284,http://echo.epa.gov/detailed-facility-report?fid=110002103072,FLD047184478,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,10/15/1998,,,,
527,BUNDY S & H FABRICATING & ENG,28.806076,-81.295284,http://echo.epa.gov/detailed-facility-report?fid=110002103072,FLD047184478,FL,315,FL315,DEP CONSENT ORDER,S  ,04/19/1991,,13500.0,,
528,BUNDY S & H FABRICATING & ENG,28.806076,-81.295284,http://echo.epa.gov/detailed-facility-report?fid=110002103072,FLD047184478,FL,215,FL215,DEP NOTICE OF VIOLATION (NOV),S  ,04/19/1991,,,,
529,INDUSTRIAL WATER SERVICES INC,30.343664,-81.628976,http://echo.epa.gov/detailed-facility-report?fid=110000872333,FLD981928484,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/23/1998,,,,
530,INDUSTRIAL WATER SERVICES INC,30.343664,-81.628976,http://echo.epa.gov/detailed-facility-report?fid=110000872333,FLD981928484,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,03/06/2017,,,,
531,INDUSTRIAL WATER SERVICES INC,30.343664,-81.628976,http://echo.epa.gov/detailed-facility-report?fid=110000872333,FLD981928484,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,02/18/2013,,,,
532,INDUSTRIAL WATER SERVICES INC,30.343664,-81.628976,http://echo.epa.gov/detailed-facility-report?fid=110000872333,FLD981928484,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,11/24/2014,,,,
533,INDUSTRIAL WATER SERVICES INC,30.343664,-81.628976,http://echo.epa.gov/detailed-facility-report?fid=110000872333,FLD981928484,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,08/12/2004,,,,
534,INDUSTRIAL WATER SERVICES INC,30.343664,-81.628976,http://echo.epa.gov/detailed-facility-report?fid=110000872333,FLD981928484,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,08/28/2015,,,,
535,INDUSTRIAL WATER SERVICES INC,30.343664,-81.628976,http://echo.epa.gov/detailed-facility-report?fid=110000872333,FLD981928484,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,01/30/2013,,,,
536,COMMODORES POINT PROPERTIES LIMITED,30.321820000000002,-81.63154,http://echo.epa.gov/detailed-facility-report?fid=110002562879,FLD982109761,FL,125,FL125,DEP WARNING LETTER,S  ,09/21/1995,,,,
537,COMMODORES POINT PROPERTIES LIMITED,30.321820000000002,-81.63154,http://echo.epa.gov/detailed-facility-report?fid=110002562879,FLD982109761,FL,115,FL115,DEP MEETING,S  ,02/13/1996,,,,
538,COMMODORES POINT PROPERTIES LIMITED,30.321820000000002,-81.63154,http://echo.epa.gov/detailed-facility-report?fid=110002562879,FLD982109761,FL,115,FL115,DEP MEETING,S  ,05/03/1996,,,,
539,COMMODORES POINT PROPERTIES LIMITED,30.321820000000002,-81.63154,http://echo.epa.gov/detailed-facility-report?fid=110002562879,FLD982109761,FL,315,FL315,DEP CONSENT ORDER,S  ,05/08/1996,,7500.0,,
540,SUN STATE MARINE INC,29.984873999999998,-81.655423,http://echo.epa.gov/detailed-facility-report?fid=110005616342,FLD984238626,FL,115,FL115,DEP MEETING,S  ,12/18/1992,,,,
541,SUN STATE MARINE INC,29.984873999999998,-81.655423,http://echo.epa.gov/detailed-facility-report?fid=110005616342,FLD984238626,FL,125,FL125,DEP WARNING LETTER,S  ,04/17/1992,,,,
542,SUN STATE MARINE INC,29.984873999999998,-81.655423,http://echo.epa.gov/detailed-facility-report?fid=110005616342,FLD984238626,FL,215,FL215,DEP NOTICE OF VIOLATION (NOV),S  ,07/15/1992,,,,
543,SUN STATE MARINE INC,29.984873999999998,-81.655423,http://echo.epa.gov/detailed-facility-report?fid=110005616342,FLD984238626,FL,115,FL115,DEP MEETING,S  ,05/20/1992,,,,
544,SUN STATE MARINE INC,29.984873999999998,-81.655423,http://echo.epa.gov/detailed-facility-report?fid=110005616342,FLD984238626,FL,115,FL115,DEP MEETING,S  ,10/16/1992,,,,
545,SUN STATE MARINE INC,29.984873999999998,-81.655423,http://echo.epa.gov/detailed-facility-report?fid=110005616342,FLD984238626,FL,315,FL315,DEP CONSENT ORDER,S  ,12/28/1992,,23500.0,,
546,SUN STATE MARINE INC,29.984873999999998,-81.655423,http://echo.epa.gov/detailed-facility-report?fid=110005616342,FLD984238626,FL,115,FL115,DEP MEETING,S  ,08/21/1992,,,,
547,SUN STATE MARINE INC,29.984873999999998,-81.655423,http://echo.epa.gov/detailed-facility-report?fid=110005616342,FLD984238626,FL,115,FL115,DEP MEETING,S  ,09/16/1992,,,,
548,COM-PAC FILTRATION INC,30.333606,-81.69404300000002,http://echo.epa.gov/detailed-facility-report?fid=110064133129,FLR000034579,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,09/19/2014,,,,
549,ALL CERTIFIED TRANSMISSIONS,30.314462,-81.575845,http://echo.epa.gov/detailed-facility-report?fid=110017218349,FLR000105288,FL,215,FL215,DEP NOTICE OF VIOLATION (NOV),S  ,12/21/2004,,,,
550,ALL CERTIFIED TRANSMISSIONS,30.314462,-81.575845,http://echo.epa.gov/detailed-facility-report?fid=110017218349,FLR000105288,FL,125,FL125,DEP WARNING LETTER,S  ,04/30/2004,,,,
551,ALL CERTIFIED TRANSMISSIONS,30.314462,-81.575845,http://echo.epa.gov/detailed-facility-report?fid=110017218349,FLR000105288,FL,318,FL318,DEP FINAL ADMINISTRATIVE ORDER,S  ,10/15/2004,,,,
552,ALL CERTIFIED TRANSMISSIONS,30.314462,-81.575845,http://echo.epa.gov/detailed-facility-report?fid=110017218349,FLR000105288,FL,318,FL318,DEP FINAL ADMINISTRATIVE ORDER,S  ,01/13/2005,,7000.0,,
553,ALL CERTIFIED TRANSMISSIONS,30.314462,-81.575845,http://echo.epa.gov/detailed-facility-report?fid=110017218349,FLR000105288,FL,215,FL215,DEP NOTICE OF VIOLATION (NOV),S  ,09/08/2004,,,,
554,HERITAGE CRYSTAL-CLEAN LLC,30.31677,-81.74835,http://echo.epa.gov/detailed-facility-report?fid=110046391873,FLR000192427,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,10/16/2013,,,,
555,JIFFY LUBE #1814,30.429809999999996,-81.67036,http://echo.epa.gov/detailed-facility-report?fid=110054829913,FLR000193904,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,08/17/2012,,,,
556,PERSAUD CRISHNA PROPERTY,28.53565,-81.40105,http://echo.epa.gov/detailed-facility-report?fid=110055056692,FLR000196915,FL,125,FL125,DEP WARNING LETTER,S  ,07/23/2013,,,,
557,PERSAUD CRISHNA PROPERTY,28.53565,-81.40105,http://echo.epa.gov/detailed-facility-report?fid=110055056692,FLR000196915,FL,125,FL125,DEP WARNING LETTER,S  ,08/27/2013,,,,
558,"POLYBAGS, INC",28.4606,-81.40415,http://echo.epa.gov/detailed-facility-report?fid=110002520282,FL0000553958,FL,125,FL125,DEP WARNING LETTER,S  ,11/18/1994,,,,
559,"POLYBAGS, INC",28.4606,-81.40415,http://echo.epa.gov/detailed-facility-report?fid=110002520282,FL0000553958,FL,115,FL115,DEP MEETING,S  ,01/23/1995,,,,
560,"POLYBAGS, INC",28.4606,-81.40415,http://echo.epa.gov/detailed-facility-report?fid=110002520282,FL0000553958,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,10/30/1995,,10000.0,,
561,MOTION ENGINEERING,30.32796500000001,-81.587048,http://echo.epa.gov/detailed-facility-report?fid=110002533811,FLD060249356,FL,125,FL125,DEP WARNING LETTER,S  ,09/24/1987,,,,
562,MARCH MOTORS INC,30.314066999999998,-81.567923,http://echo.epa.gov/detailed-facility-report?fid=110002539691,FLD113326714,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,09/29/2010,,,,
563,RIPS 1 HOUR CLEANERS #12,29.65478400000001,-82.32509300000002,http://echo.epa.gov/detailed-facility-report?fid=110006845209,FLD981030901,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,05/15/2008,,,,
564,TOM NEHL TRUCKING COMPANY VOLVO,30.32072,-81.7268,http://echo.epa.gov/detailed-facility-report?fid=110002551202,FLD981859739,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,09/20/2011,,,,
565,"CENTRAL FLORIDA PRESS, LLC",28.50815,-81.437058,http://echo.epa.gov/detailed-facility-report?fid=110002558429,FLD982088692,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,07/03/2012,,,,
566,CORNELLS AUTOMOTIVE,30.30087,-81.74844,http://echo.epa.gov/detailed-facility-report?fid=110005585919,FLD982127771,FL,125,FL125,DEP WARNING LETTER,S  ,10/11/1999,,,,
567,CORNELLS AUTOMOTIVE,30.30087,-81.74844,http://echo.epa.gov/detailed-facility-report?fid=110005585919,FLD982127771,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,03/16/2000,,4450.0,,
568,CORNELLS AUTOMOTIVE,30.30087,-81.74844,http://echo.epa.gov/detailed-facility-report?fid=110005585919,FLD982127771,FL,115,FL115,DEP MEETING,S  ,03/14/2000,,,,
569,S & S CLEANERS INC,29.647292999999998,-82.32767199999998,http://echo.epa.gov/detailed-facility-report?fid=110005591181,FLD982169559,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,05/25/2010,,,,
570,AMOCO SERVICE STATION #60212,28.61883,-81.41485,http://echo.epa.gov/detailed-facility-report?fid=110005608155,FLD984213686,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,01/09/1995,,700.0,,
571,AMOCO SERVICE STATION #60212,28.61883,-81.41485,http://echo.epa.gov/detailed-facility-report?fid=110005608155,FLD984213686,FL,125,FL125,DEP WARNING LETTER,S  ,11/04/1994,,,,
572,"HUBBELL LENOIR CITY, INC",29.652666999999997,-81.687667,http://echo.epa.gov/detailed-facility-report?fid=110000361741,FLR000035121,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,10/06/1997,,,,
573,"HUBBELL LENOIR CITY, INC",29.652666999999997,-81.687667,http://echo.epa.gov/detailed-facility-report?fid=110000361741,FLR000035121,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,03/31/2010,,,,
574,FLORIDA GLAS-TEK,30.333628000000004,-81.675936,http://echo.epa.gov/detailed-facility-report?fid=110005644785,FLR000036053,FL,115,FL115,DEP MEETING,S  ,08/17/2006,,,,
575,FLORIDA GLAS-TEK,30.333628000000004,-81.675936,http://echo.epa.gov/detailed-facility-report?fid=110005644785,FLR000036053,FL,125,FL125,DEP WARNING LETTER,S  ,07/13/2004,,,,
576,FLORIDA GLAS-TEK,30.333628000000004,-81.675936,http://echo.epa.gov/detailed-facility-report?fid=110005644785,FLR000036053,FL,115,FL115,DEP MEETING,S  ,10/04/2004,,,,
577,FLORIDA GLAS-TEK,30.333628000000004,-81.675936,http://echo.epa.gov/detailed-facility-report?fid=110005644785,FLR000036053,FL,125,FL125,DEP WARNING LETTER,S  ,06/02/2006,,,,
578,FLORIDA GLAS-TEK,30.333628000000004,-81.675936,http://echo.epa.gov/detailed-facility-report?fid=110005644785,FLR000036053,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,10/02/2006,,9594.0,,
579,FLORIDA GLAS-TEK,30.333628000000004,-81.675936,http://echo.epa.gov/detailed-facility-report?fid=110005644785,FLR000036053,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,02/01/2005,,8933.75,23801.25,23801.25
580,DEFORDS PETROLEUM INC,29.646905,-81.640297,http://echo.epa.gov/detailed-facility-report?fid=110005644918,FLR000036442,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,12/11/1997,,,,
581,SUPERB CLEANERS INC,30.175479,-81.700817,http://echo.epa.gov/detailed-facility-report?fid=110001414620,FLR000057364,FL,125,FL125,DEP WARNING LETTER,S  ,12/02/2010,,,,
582,LOU WEBBER TIRE COMPANY,30.308521000000002,-81.742789,http://echo.epa.gov/detailed-facility-report?fid=110012578077,FLR000085662,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,08/30/2010,,,,
583,LOU WEBBER TIRE COMPANY,30.308521000000002,-81.742789,http://echo.epa.gov/detailed-facility-report?fid=110012578077,FLR000085662,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,05/19/2010,,,,
584,SOUTHERN WINE & SPIRITS OF NORTH FLORIDA,30.316707,-81.76298100000002,http://echo.epa.gov/detailed-facility-report?fid=110016719023,FLR000096339,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,02/11/2003,,,,
585,SIX2 INC,29.595119,-82.108524,http://echo.epa.gov/detailed-facility-report?fid=110039567153,FLR000157057,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,09/08/2010,,,,
586,NORTH FLORIDA COLLISION CENTER,30.336992,-81.705106,http://echo.epa.gov/detailed-facility-report?fid=110040135653,FLR000161612,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,11/20/2009,,,,
587,CITY OF ORLANDO - FLEET AND FACILITIES MANAGEMENT DIVISION,28.530310999999998,-81.394564,http://echo.epa.gov/detailed-facility-report?fid=110064295114,FLD981480643,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,11/05/2013,,,,
588,RELIABLE MOTORCYCLE SALVAGE,28.536194000000002,-81.39675799999998,http://echo.epa.gov/detailed-facility-report?fid=110002549172,FLD981755606,FL,125,FL125,DEP WARNING LETTER,S  ,09/24/1987,,,,
589,CENTURION LEASING COMPANY INC,30.359859999999998,-81.72551999999997,http://echo.epa.gov/detailed-facility-report?fid=110002550855,FLD981858830,FL,125,FL125,DEP WARNING LETTER,S  ,05/05/1997,,,,
590,BIG T TIRE & AUTOMOTIVE OF SANFORD INC,28.790051000000002,-81.27327,http://echo.epa.gov/detailed-facility-report?fid=110002559419,FLD982094799,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,01/11/2012,,,,
591,CAPITAL PETROLEUM EQUIPMENT CO,30.327771999999996,-81.631374,http://echo.epa.gov/detailed-facility-report?fid=110002562290,FLD982107302,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,08/27/1998,,,,
592,SCREEN PROCESS PRINTERS INC,30.35105,-81.6538,http://echo.epa.gov/detailed-facility-report?fid=110005585553,FLD982126344,FL,125,FL125,DEP WARNING LETTER,S  ,02/13/2001,,,,
593,CENTRAL TRUCK & EQUIPMENT REPAIR INC,28.540925,-81.397052,http://echo.epa.gov/detailed-facility-report?fid=110005602179,FLD984198002,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,01/07/2011,,,,
594,AAMCO TRANSMISSIONS,30.346836,-81.65340400000002,http://echo.epa.gov/detailed-facility-report?fid=110005605274,FLD984207548,FL,125,FL125,DEP WARNING LETTER,S  ,03/08/2000,,,,
595,CYPRESS TRUCK LINES INC,30.365321999999995,-81.635633,http://echo.epa.gov/detailed-facility-report?fid=110035475526,FLD984248823,FL,125,FL125,DEP WARNING LETTER,S  ,05/11/1994,,,,
596,J C RENFROE & SON INC,30.3468,-81.64394,http://echo.epa.gov/detailed-facility-report?fid=110005624235,FLD984257428,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/30/2015,,,,
597,TAYLOR BOILER REPAIR,30.36138900000001,-81.697222,http://echo.epa.gov/detailed-facility-report?fid=110005640020,FLR000027763,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,02/05/1997,,,,
598,SIGNS & GRAPHICS,30.321889000000002,-81.718028,http://echo.epa.gov/detailed-facility-report?fid=110012549046,FLR000076232,FL,125,FL125,DEP WARNING LETTER,S  ,06/05/2001,,,,
599,RICKER AUTO SERVICE INC,30.248991999999998,-81.773145,http://echo.epa.gov/detailed-facility-report?fid=110012582589,FLR000078568,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/19/2001,,,,
600,RICKER AUTO SERVICE INC,30.248991999999998,-81.773145,http://echo.epa.gov/detailed-facility-report?fid=110012582589,FLR000078568,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,05/20/2004,,,,
601,HIPPY'S USED AUTO PARTS,28.644036,-81.50484300000002,http://echo.epa.gov/detailed-facility-report?fid=110013346281,FLR000093864,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,11/22/2010,,1200.0,,
