,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,REGISTRY_ID,REPORTING_YEAR,PGM_SYS_ACRNM,PGM_SYS_ID,POLLUTANT_NAME,ANNUAL_EMISSION,UNIT_OF_MEASURE,NEI_TYPE,NEI_HAP_VOC_FLAG
430,LAYNE INLINER LLC,28.803967999999998,-81.294315,http://echo.epa.gov/detailed-facility-report?fid=110005637329,110005637329,2010,TRIS,32771LCLRM2531J,Styrene,1380.0,Pounds,,
431,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2015,TRIS,32771CRPPP31BRW,Manganese,0.0,Pounds,,
432,GCP APPLIED TECHNOLOGIES INC,28.731348999999998,-81.61709599999998,http://echo.epa.gov/detailed-facility-report?fid=110000363017,110000363017,2010,TRIS,32798WRGRC6445W,Nitrate compounds -- TRI,0.0,Pounds,,
433,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2009,TRIS,32771SFTYK6CENT,Lead,0.0,Pounds,,
434,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2017,TRIS,32602PCRNC5002S,Ethylbenzene,170.0,Pounds,,
435,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2016,TRIS,32771CRPPP31BRW,Manganese,0.0,Pounds,,
436,INSTEEL WIRE PRODUCTS COMPANY,30.35719000000001,-81.72299,http://echo.epa.gov/detailed-facility-report?fid=110043728794,110043728794,2014,TRIS,3225WNSTLW35MEL,Lead compounds,0.0,Pounds,,
437,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2012,TRIS,32771CRPPP31BRW,Copper,0.0,Pounds,,
438,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2017,TRIS,32771CRPPP31BRW,Manganese,0.0,Pounds,,
439,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2017,TRIS,32078GRGPCSTATE,Dioxin and dioxin-like compounds -- TRI,0.0011813,Pounds,,
440,"PORT CONSOLIDATED, INC.",29.6559,-81.63884,http://echo.epa.gov/detailed-facility-report?fid=110070244783,110070244783,2018,TRIS,3217WPRTCN11WAS,Ethylbenzene,0.0,Pounds,,
441,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2012,TRIS,32209WHTWV2262W,Nitrate compounds -- TRI,0.0,Pounds,,
442,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2013,TRIS,32205MTLCN1100N,Manganese,0.029,Pounds,,
443,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2016,TRIS,32205MTLCN1100N,"Certain glycol ethers, a limited set -- TRI",44146.0,Pounds,,
444,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2014,TRIS,32078GRGPCSTATE,Manganese compounds,140.0,Pounds,,
445,"QORVO US, INC.",28.650378000000003,-81.466674,http://echo.epa.gov/detailed-facility-report?fid=110005991178,110005991178,2016,TRIS,32703TRQNT1818S,N-Methyl-2-pyrrolidone,10545.79,Pounds,,
446,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2015,TRIS,32205MTLCN1100N,1-Butanol,46116.0,Pounds,,
447,RYAN FOODS COMPANY,30.33294,-81.7,http://echo.epa.gov/detailed-facility-report?fid=110056536887,110056536887,2013,TRIS,32209LNGLF2198W,Nitrate compounds -- TRI,0.0,Pounds,,
448,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2018,TRIS,32205NNCMP2051N,Copper compounds -- TRI,0.0,Pounds,,
449,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2016,TRIS,32205MTLCN1100N,Lead,0.0,Pounds,,
450,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2015,TRIS,32771CRPPP31BRW,Hydrofluoric acid,500.0,Pounds,,
451,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2010,TRIS,32043TMKRF914HA,"1,2,4-Trimethylbenzene",0.0,Pounds,,
452,GCP APPLIED TECHNOLOGIES INC,28.731348999999998,-81.61709599999998,http://echo.epa.gov/detailed-facility-report?fid=110000363017,110000363017,2009,TRIS,32798WRGRC6445W,Nitrate compounds -- TRI,0.0,Pounds,,
453,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2014,TRIS,32206WNSCR1035T,Copper compounds -- TRI,0.0,Pounds,,
454,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2015,TRIS,32208NTDST6825E,Mercury compounds,47.82,Pounds,,
455,"OLDCASTLE LAWN AND GARDEN, INC.",29.826116,-81.659215,http://echo.epa.gov/detailed-facility-report?fid=110043694106,110043694106,2015,TRIS,3200WLDCSTPBX46,Lead compounds,0.0,Pounds,,
456,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2016,TRIS,32771CRPPP31BRW,Nickel,0.0,Pounds,,
457,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2018,TRIS,32236RCHHLWESTB,Maleic anhydride,243.0,Pounds,,
458,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2018,TRIS,32208NTDST6825E,Lead compounds,0.32,Pounds,,
459,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,28.516848,-81.38330500000002,http://echo.epa.gov/detailed-facility-report?fid=110031269106,110031269106,2017,TRIS,3280WGRNTS435WE,Lead compounds,0.0,Pounds,,
460,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2013,TRIS,32236RCHHLWESTB,Phthalic anhydride,29.0,Pounds,,
461,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2017,TRIS,32254PPRSN155EL,"Certain glycol ethers, a limited set -- TRI",0.0,Pounds,,
462,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2010,TRIS,32206PRTCN151TA,Hexane,0.0,Pounds,,
463,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2017,TRIS,32206PRTCN151TA,Naphthalene,0.0,Pounds,,
464,"FRITO-LAY, INC.",28.5772,-81.417067,http://echo.epa.gov/detailed-facility-report?fid=110058220429,110058220429,2018,TRIS,32808FRTLY2800S,Nitric acid,0.0,Pounds,,
465,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2011,TRIS,32602PCRNC5002S,Hexachlorobenzene,0.0,Pounds,,
466,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Dioxin and dioxin-like compounds -- TRI,0.0017566,Pounds,,
467,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2010,TRIS,32078GRGPCSTATE,Methanol,390000.0,Pounds,,
468,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2018,TRIS,32206PRTCN151TA,Naphthalene,0.0,Pounds,,
469,"PORT CONSOLIDATED, INC.",29.6559,-81.63884,http://echo.epa.gov/detailed-facility-report?fid=110070244783,110070244783,2017,TRIS,3217WPRTCN11WAS,Xylene,0.0,Pounds,,
470,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2012,TRIS,32078GRGPCSTATE,Acetaldehyde,33800.0,Pounds,,
471,JONES CHEMICAL,30.340998,-81.627273,http://echo.epa.gov/detailed-facility-report?fid=110000361910,110000361910,2009,TRIS,32206JNSCH1433T,Chlorine,5.0,Pounds,,
472,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2010,TRIS,32078GRGPCSTATE,Mercury compounds,6.2,Pounds,,
473,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2013,TRIS,32208SCMGL601CR,"Certain glycol ethers, a limited set -- TRI",5.0,Pounds,,
474,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2017,TRIS,32809VLVLN1929D,Toluene,0.0,Pounds,,
475,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2012,TRIS,32208NTDST6825E,Mercury compounds,32.6,Pounds,,
476,RYAN FOODS COMPANY,30.33294,-81.7,http://echo.epa.gov/detailed-facility-report?fid=110056536887,110056536887,2016,TRIS,32209LNGLF2198W,Nitric acid,0.0,Pounds,,
477,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2011,TRIS,32771CRPPP31BRW,Nickel,0.0,Pounds,,
478,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2010,TRIS,32254PPRSN155EL,"Certain glycol ethers, a limited set -- TRI",36.0,Pounds,,
479,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2012,TRIS,32078GRGPCSTATE,Nitrate compounds -- TRI,0.0,Pounds,,
480,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Phenol,14000.0,Pounds,,
481,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2014,TRIS,32078GRGPCSTATE,Methanol,460000.0,Pounds,,
482,LAYNE INLINER LLC,28.803967999999998,-81.294315,http://echo.epa.gov/detailed-facility-report?fid=110005637329,110005637329,2015,TRIS,32771LCLRM2531J,Styrene,1680.0,Pounds,,
483,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2011,TRIS,32206PRTCN151TA,Xylene,0.0,Pounds,,
484,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2012,TRIS,32771SFTYK6CENT,Benzo[ghi]perylene,0.0,Pounds,,
485,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2011,TRIS,32078GRGPCSTATE,Formic acid,0.0,Pounds,,
486,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2017,TRIS,32208SCMGL601CR,Hydrochloric acid,12.0,Pounds,,
487,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,28.516848,-81.38330500000002,http://echo.epa.gov/detailed-facility-report?fid=110031269106,110031269106,2012,TRIS,3280WGRNTS435WE,Lead compounds,0.0,Pounds,,
488,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2012,TRIS,32206WNSCR1035T,Polycyclic aromatic compounds -- TRI,3.0,Pounds,,
489,"SWISHER INTERNATIONAL, INC.",30.353659999999998,-81.64669,http://echo.epa.gov/detailed-facility-report?fid=110002102634,110002102634,2011,TRIS,32206SWSHR459E1,"Pyridine, 3-(1-methyl-2-pyrrolidinyl)-, (S)-, and salts",250.0,Pounds,,
490,ARGOS USA,28.604640000000003,-81.41834,http://echo.epa.gov/detailed-facility-report?fid=110002533349,110002533349,2016,TRIS,3281WCRDRR519CA,Lead,0.0548,Pounds,,
491,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2016,TRIS,32809VLVLN1929D,Ethylbenzene,0.0,Pounds,,
492,ANCHOR GLASS & CONTAINER CORP,30.349681,-81.71258399999998,http://echo.epa.gov/detailed-facility-report?fid=110022424296,110022424296,2011,TRIS,32205NCHRG2121H,Lead compounds,986.0,Pounds,,
493,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2016,TRIS,32209WHTWV2262W,Nitrate compounds -- TRI,0.0,Pounds,,
494,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,TRIS,32236RCHHLWESTB,Styrene,10741.6,Pounds,,
495,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2015,TRIS,32206WNSCR1035T,Benzo[ghi]perylene,0.0,Pounds,,
496,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2016,TRIS,32602PCRNC5002S,Xylene,203.0,Pounds,,
497,ANUVIA,28.733535999999997,-81.621729,http://echo.epa.gov/detailed-facility-report?fid=110070070550,110070070550,2016,TRIS,3279WNVXXX6751W,Sulfuric acid,5.0,Pounds,,
498,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2018,TRIS,32078GRGPCSTATE,Dioxin and dioxin-like compounds -- TRI,0.0008414,Pounds,,
499,"OLDCASTLE LAWN AND GARDEN, INC.",29.826116,-81.659215,http://echo.epa.gov/detailed-facility-report?fid=110043694106,110043694106,2017,TRIS,3200WLDCSTPBX46,Lead compounds,0.0,Pounds,,
500,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2018,TRIS,32208SCMGL601CR,Ammonia,1723.0,Pounds,,
501,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2016,TRIS,32236RCHHLWESTB,Cobalt compounds,0.0,Pounds,,
502,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2016,TRIS,32236RCHHLWESTB,Methyl methacrylate,136.0,Pounds,,
503,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2010,TRIS,32208SCMGL601CR,Ammonia,3326.0,Pounds,,
504,CEMEX ATLANTA AVENUE,28.52528,-81.38313000000002,http://echo.epa.gov/detailed-facility-report?fid=110067130893,110067130893,2017,TRIS,3280WTLNTV146AT,Lead compounds,0.0,Pounds,,
505,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2013,TRIS,32206WNSCR1035T,Polycyclic aromatic compounds -- TRI,3.5,Pounds,,
506,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2012,TRIS,32043TMKRF914HA,Benzo[ghi]perylene,0.4,Pounds,,
507,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2016,TRIS,32205MTLCN1100N,Sulfuric acid,584.0,Pounds,,
508,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Mercury compounds,6.1,Pounds,,
509,NEW NGC INCD/B/A NATIONAL GYPSUM CO,29.981806,-81.662498,http://echo.epa.gov/detailed-facility-report?fid=110009075945,110009075945,2013,TRIS,32043NFXSN1767W,Lead compounds,0.0,Pounds,,
510,LAYNE INLINER LLC,28.803967999999998,-81.294315,http://echo.epa.gov/detailed-facility-report?fid=110005637329,110005637329,2011,TRIS,32771LCLRM2531J,Styrene,1580.0,Pounds,,
511,RYAN FOODS COMPANY,30.33294,-81.7,http://echo.epa.gov/detailed-facility-report?fid=110056536887,110056536887,2014,TRIS,32209LNGLF2198W,Nitrate compounds -- TRI,0.0,Pounds,,
512,VCNA PRESTIGE CONCRETE-GREEN COVE SPRINGS,29.961761,-81.673796,http://echo.epa.gov/detailed-facility-report?fid=110060261130,110060261130,2014,TRIS,3204WVCNPR1219C,Lead,0.023005,Pounds,,
513,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2016,TRIS,32043TMKRF914HA,Benzo[ghi]perylene,0.5,Pounds,,
514,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2010,TRIS,32205MTLCN1100N,Hydrofluoric acid,5.0,Pounds,,
515,MODERN WELDING COMPANY OF FLORIDA,28.522340000000003,-81.38311,http://echo.epa.gov/detailed-facility-report?fid=110000363044,110000363044,2017,TRIS,32806MDRNW1801A,Styrene,5157.0,Pounds,,
516,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2013,TRIS,32208SCMGL601CR,Methanol,5.0,Pounds,,
517,NEW NGC INCD/B/A NATIONAL GYPSUM CO,29.981806,-81.662498,http://echo.epa.gov/detailed-facility-report?fid=110009075945,110009075945,2014,TRIS,32043NFXSN1767W,Lead compounds,0.0,Pounds,,
518,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2016,TRIS,32078GRGPCSTATE,Ammonia,88980.0,Pounds,,
519,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2015,TRIS,32078GRGPCSTATE,Manganese compounds,310.0,Pounds,,
520,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2014,TRIS,32254PPRSN155EL,Toluene,0.0,Pounds,,
521,ANCHOR GLASS & CONTAINER CORP,30.349681,-81.71258399999998,http://echo.epa.gov/detailed-facility-report?fid=110022424296,110022424296,2015,TRIS,32205NCHRG2121H,Lead compounds,100.5,Pounds,,
522,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2010,TRIS,32602PCRNC5002S,Hexachlorobenzene,0.0,Pounds,,
523,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2016,TRIS,32254PPRSN155EL,"Certain glycol ethers, a limited set -- TRI",0.0,Pounds,,
524,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2018,TRIS,32205NNCMP2051N,Propionaldehyde,134.0,Pounds,,
525,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2013,TRIS,32254PPRSN155EL,Methanol,316.0,Pounds,,
526,LAYNE INLINER LLC,28.803967999999998,-81.294315,http://echo.epa.gov/detailed-facility-report?fid=110005637329,110005637329,2014,TRIS,32771LCLRM2531J,Styrene,1780.0,Pounds,,
527,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2009,TRIS,32206PRTCN151TA,Benzene,0.0,Pounds,,
528,"HUBBELL LENOIR CITY, INC",29.652666999999997,-81.687667,http://echo.epa.gov/detailed-facility-report?fid=110000361741,110000361741,2011,TRIS,32178CDRSYAIRPO,Styrene,21873.0,Pounds,,
529,ARGOS USA,29.643887,-82.326252,http://echo.epa.gov/detailed-facility-report?fid=110005586277,110005586277,2012,TRIS,3260WGNSVL924SU,Lead,0.023,Pounds,,
530,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2011,TRIS,32771CRPPP31BRW,Copper,0.0,Pounds,,
531,GCP APPLIED TECHNOLOGIES INC,28.731348999999998,-81.61709599999998,http://echo.epa.gov/detailed-facility-report?fid=110000363017,110000363017,2017,TRIS,32798WRGRC6445W,Nitrate compounds -- TRI,0.0,Pounds,,
532,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2009,TRIS,32205MTLCN1100N,Copper compounds -- TRI,0.0,Pounds,,
533,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2011,TRIS,32771SFTYK6CENT,Ethylene glycol,8.0,Pounds,,
534,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2012,TRIS,32602PCRNC5002S,Methanol,361.0,Pounds,,
535,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2016,TRIS,32208NTDST6825E,Lead compounds,0.58,Pounds,,
536,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2015,TRIS,32602PCRNC5002S,Chloromethane,25.0,Pounds,,
537,JONES CHEMICAL,30.340998,-81.627273,http://echo.epa.gov/detailed-facility-report?fid=110000361910,110000361910,2017,TRIS,32206JNSCH1433T,Chlorine,4.0,Pounds,,
538,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2009,TRIS,32043TMKRF914HA,Polycyclic aromatic compounds -- TRI,1.3,Pounds,,
539,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2018,TRIS,32208SCMGL601CR,Zinc compounds,14.0,Pounds,,
540,RYAN FOODS COMPANY,30.33294,-81.7,http://echo.epa.gov/detailed-facility-report?fid=110056536887,110056536887,2010,TRIS,32209LNGLF2198W,Nitric acid,0.0,Pounds,,
541,CEMEX ATLANTA AVENUE,28.52528,-81.38313000000002,http://echo.epa.gov/detailed-facility-report?fid=110067130893,110067130893,2016,TRIS,3280WTLNTV146AT,Lead compounds,0.0,Pounds,,
